Battery,Battery_rating,Brand,Camera_rating,DisplayResolution,DisplaySize,Display_rating,OS,Performance_rating,Primary_Camera,Processor,ProductBig_img0,ProductBig_img1,ProductBig_img2,ProductBig_img3,ProductBig_img4,ProductBig_img5,ProductBig_img6,Product_img,Product_name,Product_price,Product_rating,Ram,Secondary_Camera,TotalRatingReview,Value_for_Money_rating,aboutphone,disc1,disc2,disc3,disc4,disc5,disc6,disc7,link,review_1,review_2,review_3,review_4,review_5
4100,,Mi,,,13.97,,,,13MP,,,,,,,,,,"Redmi Note 4 (Gold, 64GB)","11,980",4.4,4GB,,,,,4GB RAM | 64GB ROM | Expandable Upto 128GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,4100 mAh Li-Polymer Battery,Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor,,,https://www.flipkart.com/redmi-note-4-gold-64-gb/p/itmeqg86fjyzkdq8?pid=MOBEQ98MNXHY4RU9&lid=LSTMOBEQ98MNXHY4RU96QXDAW&marketplace=FLIPKART&srno=b_7_164&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=91f9c46d-cff1-4e6d-b1e8-7b729da053c7.MOBEQ98MNXHY4RU9.SEARCH&ssid=fukvkmdvo00000001603772808027,,,,,
4000,,Mi,,,16,,,,48MP + 5MP,,,,,,,,,,"Redmi Note 7S (Astro Moonlight White, 64GB)","11,999",4.4,4GB,,,,,4GB RAM | 64GB ROM | Expandable Upto 256GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor,,,https://www.flipkart.com/redmi-note-7s-astro-moonlight-white-64-gb/p/itm2fd6783550ddc?pid=MOBFJFZWDQGFGACH&lid=LSTMOBFJFZWDQGFGACHSCXZI4&marketplace=FLIPKART&srno=b_10_238&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=01dcd89c-3a50-4d52-851b-2fe766acfbfc.MOBFJFZWDQGFGACH.SEARCH&ssid=bosrc6rjs00000001603772808330,,,,,
4000,,Mi,,,15.21,,,,12MP + 5MP,,,,,,,,,,"Redmi Note 5 Pro (Rose Gold, 64GB)","12,400",4.5,4GB,,,,,4GB RAM | 64GB ROM | Expandable Upto 128GB,15.21 cm (5.99 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 636 Processor,,,https://www.flipkart.com/redmi-note-5-pro-rose-gold-64-gb/p/itmf2fc3jyathzcq?pid=MOBF2BSG75JYZ5YW&lid=LSTMOBF2BSG75JYZ5YWQUCAOI&marketplace=FLIPKART&srno=b_13_306&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a6e1a6c5-257a-472a-8a92-e3b4652ccc25.MOBF2BSG75JYZ5YW.SEARCH&ssid=vhtclrsyhc0000001603772808652,,,,,
4000,,Mi,,,15.21,,,,12MP,,,,,,,,,,"Redmi Note 5 (Blue, 32GB)","10,000",4.4,3GB,,,,,3GB RAM | 32GB ROM | Expandable Upto 128GB,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 625 Processor,,,https://www.flipkart.com/redmi-note-5-blue-32-gb/p/itmf3qsthbjgxsks?pid=MOBF28FTCDFR7VYZ&lid=LSTMOBF28FTCDFR7VYZ86CUUG&marketplace=FLIPKART&srno=b_13_307&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a6e1a6c5-257a-472a-8a92-e3b4652ccc25.MOBF28FTCDFR7VYZ.SEARCH&ssid=vhtclrsyhc0000001603772808652,,,,,
4100,,Mi,,,12.7,,,,13MP,,,,,,,,,,"Redmi 3S (Silver, 16GB)","6,999",4.3,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 128GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,4100 mAh Li-Ion Polymer Battery,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz Processor,,,https://www.flipkart.com/redmi-3s-silver-16-gb/p/itmekwzydupcqdyf?pid=MOBEKWZYHGPHHKVH&lid=LSTMOBEKWZYHGPHHKVHDQFM59&marketplace=FLIPKART&srno=b_9_212&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=d26279e0-c640-4869-835e-661c20c9f85b.MOBEKWZYHGPHHKVH.SEARCH&ssid=jgn5pkas5c0000001603772808151,,,,,
2200,,Mi,,,11.94,,,,8MP,,,,,,,,,,"Redmi 2 Prime (Grey, 16GB)","6,999",4.3,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 32GB,11.94 cm (4.7 inch) HD Display,8MP Rear Camera | 2MP Front Camera,2200 mAh Li-Ion Polymer Battery,Qualcomm Snapdragon 410 MSM8916 Processor,,,https://www.flipkart.com/redmi-2-prime-grey-16-gb/p/itmeuydapxdkcy2u?pid=MOBE9T7GTHERTDAC&lid=LSTMOBE9T7GTHERTDACDMWWPO&marketplace=FLIPKART&srno=b_9_213&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=d26279e0-c640-4869-835e-661c20c9f85b.MOBE9T7GTHERTDAC.SEARCH&ssid=jgn5pkas5c0000001603772808151,,,,,
4030,,Mi,,,15.46,,,,48MP + 8MP + 2MP,,,,,,,,,,"Mi A3 (Not just Blue, 64GB)","14,990",4.3,4GB,,,,,4GB RAM | 64GB ROM | Expandable Upto 256GB,15.46 cm (6.088 inch) HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 665 Processor,,,https://www.flipkart.com/mi-a3-not-just-blue-64-gb/p/itm12f5d66d71714?pid=MOBFJM4ZJHVHFR5Q&lid=LSTMOBFJM4ZJHVHFR5Q1NZ6YK&marketplace=FLIPKART&srno=b_12_277&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=29658c43-97f1-4be0-a49d-ddb82e2da12e.MOBFJM4ZJHVHFR5Q.SEARCH&ssid=ien4v3689c0000001603772808799,,,,,
5020,,Mi,,,16.94,,,,48MP + 8MP + 5MP + 2MP,,,,,,,,,,"Redmi Note 9 Pro (Interstellar Black, 64GB)","14,520",4.3,4GB,,,,,4GB RAM | 64GB ROM | Expandable Upto 512GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5020 mAh Battery,Qualcomm® Snapdragon™ 720G Processor,,,https://www.flipkart.com/redmi-note-9-pro-interstellar-black-64-gb/p/itma84d60532d415?pid=MOBFPZXUJHMYCBFK&lid=LSTMOBFPZXUJHMYCBFKGQC0YQ&marketplace=FLIPKART&srno=b_6_143&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=98f69d81-5d8f-4a5f-93ed-80445e0effba.MOBFPZXUJHMYCBFK.SEARCH&ssid=dxq7tuvz280000001603772807967,,,,,
4000,,Mi,,,13.84,,,,12MP,,,,,,,,,,"Redmi 7A (Matte Black, 16GB)","6,499",4.3,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 256GB,13.84 cm (5.45 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Qualcomm Snapdragon 439 Processor,,,https://www.flipkart.com/redmi-7a-matte-black-16-gb/p/itmfhz4cp9dksyha?pid=MOBFHZ4B6X8WPSRK&lid=LSTMOBFHZ4B6X8WPSRKGS79LL&marketplace=FLIPKART&srno=b_8_188&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=286f2bf5-b313-4c33-9666-03cc2b4d6c21.MOBFHZ4B6X8WPSRK.SEARCH&ssid=tr3sfw36800000001603772808149,,,,,
5000,,Mi,,,15.8,,,,12MP,,,,,,,,,,"Redmi 8A (Midnight Black, 32GB)","8,980",4.3,3GB,,,,,3GB RAM | 32GB ROM | Expandable Upto 512GB,15.8 cm (6.22 inch) HD+ Display,12MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,,,https://www.flipkart.com/redmi-8a-midnight-black-32-gb/p/itmbe98d88f27aab?pid=MOBFKF98HGWKEDCC&lid=LSTMOBFKF98HGWKEDCCJZITDQ&marketplace=FLIPKART&srno=b_7_165&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=91f9c46d-cff1-4e6d-b1e8-7b729da053c7.MOBFKF98HGWKEDCC.SEARCH&ssid=fukvkmdvo00000001603772808027,,,,,
3120,,Mi,,,12.7,,,,13MP,,,,,,,,,,"Mi 4i (Grey, 32GB)","14,999",4.2,2GB,,,,,2GB RAM | 32GB ROM,12.7 cm (5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,3120 mAh Li-ion Polymer Battery,2nd-gen Snapdragon 615 64-bit octa-core Processor,,,https://www.flipkart.com/mi-4i-grey-32-gb/p/itme9hdkdy43jszb?pid=MOBE9HDJTHTZV6GR&lid=LSTMOBE9HDJTHTZV6GR8XIQFV&marketplace=FLIPKART&srno=b_10_239&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=01dcd89c-3a50-4d52-851b-2fe766acfbfc.MOBE9HDJTHTZV6GR.SEARCH&ssid=bosrc6rjs00000001603772808330,,,,,
4000,,Mi,,,15.21,,,,12MP,,,,,,,,,,"Redmi Note 5 (Rose Gold, 32GB)","11,000",4.4,3GB,,,,,3GB RAM | 32GB ROM | Expandable Upto 128GB,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 625 Processor,,,https://www.flipkart.com/redmi-note-5-rose-gold-32-gb/p/itmf2fc3aq98t7kh?pid=MOBF28FTRFXVATVQ&lid=LSTMOBF28FTRFXVATVQXSXP7N&marketplace=FLIPKART&srno=b_13_308&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a6e1a6c5-257a-472a-8a92-e3b4652ccc25.MOBF28FTRFXVATVQ.SEARCH&ssid=vhtclrsyhc0000001603772808652,,,,,
2200,,Mi,,,11.94,,,,8MP,,,,,,,,,,"Redmi 2 Prime (White, 16GB)","6,999",4.3,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 32GB,11.94 cm (4.7 inch) HD Display,8MP Rear Camera | 2MP Front Camera,2200 mAh Li-Ion Polymer Battery,Qualcomm Snapdragon 410 MSM8916 Processor,,,https://www.flipkart.com/redmi-2-prime-white-16-gb/p/itmeuydapxdkcy2u?pid=MOBE9T7GWDGJ2TGN&lid=LSTMOBE9T7GWDGJ2TGNLZZGSN&marketplace=FLIPKART&srno=b_9_214&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=d26279e0-c640-4869-835e-661c20c9f85b.MOBE9T7GWDGJ2TGN.SEARCH&ssid=jgn5pkas5c0000001603772808151,,,,,
3000,,Mi,,,12.7,,,,8MP,,,,,,,,,,"Redmi Go (Black, 8GB)","4,499",4.3,1GB,,,,,1GB RAM | 8GB ROM | Expandable Upto 128GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,3000 mAh Li Polymer Battery,Qualcomm Snapdragon 425 Processor,,,https://www.flipkart.com/redmi-go-black-8-gb/p/itmfeauu7ys4tkhb?pid=MOBFDZQHCJFYXZHX&lid=LSTMOBFDZQHCJFYXZHXOMENTR&marketplace=FLIPKART&srno=b_9_215&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=d26279e0-c640-4869-835e-661c20c9f85b.MOBFDZQHCJFYXZHX.SEARCH&ssid=jgn5pkas5c0000001603772808151,,,,,
4780,,Mi,,,16.94,,,,108MP + 13MP + 2MP + 2MP,,,,,,,,,,"Mi 10 (Coral Green, 256GB)","51,999",4.3,8GB,,,,,8GB RAM | 256GB ROM,16.94 cm (6.67 inch) Display,108MP + 13MP + 2MP + 2MP | 20MP Front Camera,4780 mAh Battery,Qualcomm Snapdragon 865 Processor,,,https://www.flipkart.com/mi-10-coral-green-256-gb/p/itmb5dac1e20390c?pid=MOBFRXYADQEXBCKB&lid=LSTMOBFRXYADQEXBCKB4Q1GV2&marketplace=FLIPKART&srno=b_12_278&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=29658c43-97f1-4be0-a49d-ddb82e2da12e.MOBFRXYADQEXBCKB.SEARCH&ssid=ien4v3689c0000001603772808799,,,,,
4000,,Mi,,,16,,,,48MP + 5MP,,,,,,,,,,"Redmi Note 7 Pro (Moonlight White, 64GB)","14,490",4.5,4GB,,,,,4GB RAM | 64GB ROM | Expandable Upto 256GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,,,https://www.flipkart.com/redmi-note-7-pro-moonlight-white-64-gb/p/itm96bc2b257e9dd?pid=MOBFJFZDSKB9B8XV&lid=LSTMOBFJFZDSKB9B8XVRZKJMA&marketplace=FLIPKART&srno=b_6_144&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=98f69d81-5d8f-4a5f-93ed-80445e0effba.MOBFJFZDSKB9B8XV.SEARCH&ssid=dxq7tuvz280000001603772807967,,,,,
3000,,Mi,,,13.84,,,,12MP + 5MP,,,,,,,,,,"Redmi 6 (Rose Gold, 64GB)","8,499",4.4,3GB,,,,,3GB RAM | 64GB ROM | Expandable Upto 256GB,13.84 cm (5.45 inch) HD+ Display,12MP + 5MP | 5MP Front Camera,3000 mAh Lithium-polymer Battery,2.0 GHz Mediatek P22 Octacore Processor,,,https://www.flipkart.com/redmi-6-rose-gold-64-gb/p/itmf8bdjfsd5q3n4?pid=MOBF9GM492GK2WHJ&lid=LSTMOBF9GM492GK2WHJGJNJSY&marketplace=FLIPKART&srno=b_8_189&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=286f2bf5-b313-4c33-9666-03cc2b4d6c21.MOBF9GM492GK2WHJ.SEARCH&ssid=tr3sfw36800000001603772808149,,,,,
4000,,Mi,,,16,,,,48MP + 5MP,,,,,,,,,,"Redmi Note 7S (Onyx Black, 32GB)","9,999",4.4,3GB,,,,,3GB RAM | 32GB ROM | Expandable Upto 256GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor,,,https://www.flipkart.com/redmi-note-7s-onyx-black-32-gb/p/itmfgpbaq3wyvgwq?pid=MOBFGGJ8VUGCYUTU&lid=LSTMOBFGGJ8VUGCYUTU7PSQH5&marketplace=FLIPKART&srno=b_8_190&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=286f2bf5-b313-4c33-9666-03cc2b4d6c21.MOBFGGJ8VUGCYUTU.SEARCH&ssid=tr3sfw36800000001603772808149,,,,,
3300,,Mi,,,14.48,,,,12MP,,,,,,,,,,"Redmi 5 (Lake Blue, 16GB)","6,890",4.3,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 128GB,14.48 cm (5.7 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,3300 mAh Battery,Qualcomm Snapdragon 450 Processor,,,https://www.flipkart.com/redmi-5-lake-blue-16-gb/p/itmfg9uuxztrzvdd?pid=MOBF4N82BGRDMRS6&lid=LSTMOBF4N82BGRDMRS6TZTQM9&marketplace=FLIPKART&srno=b_7_166&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=91f9c46d-cff1-4e6d-b1e8-7b729da053c7.MOBF4N82BGRDMRS6.SEARCH&ssid=fukvkmdvo00000001603772808027,,,,,
3300,,Mi,,,14.48,,,,12MP,,,,,,,,,,"Redmi 5 (Gold, 16GB)","7,150",4.3,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 128GB,14.48 cm (5.7 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,3300 mAh Battery,Qualcomm Snapdragon 450 Processor,,,https://www.flipkart.com/redmi-5-gold-16-gb/p/itmfg9uuxztrzvdd?pid=MOBF4N82TYGZMUH7&lid=LSTMOBF4N82TYGZMUH7DBXIEY&marketplace=FLIPKART&srno=b_7_167&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=91f9c46d-cff1-4e6d-b1e8-7b729da053c7.MOBF4N82TYGZMUH7.SEARCH&ssid=fukvkmdvo00000001603772808027,,,,,
5020,,Mi,,,16.94,,,,64MP + 8MP,,,,,,,,,,"Redmi Note 9 Pro Max (Glacier White, 128GB)","22,070",4.4,8GB,,,,,8GB RAM | 128GB ROM | Expandable Upto 512GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP | 32MP Front Camera,5020 mAh Battery,Qualcomm Snapdragon 720G Processor,,,https://www.flipkart.com/redmi-note-9-pro-max-glacier-white-128-gb/p/itm4d3a4b5b3f2fa?pid=MOBFU858UJHDDH4H&lid=LSTMOBFU858UJHDDH4HLKDBSH&marketplace=FLIPKART&srno=b_10_240&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=01dcd89c-3a50-4d52-851b-2fe766acfbfc.MOBFU858UJHDDH4H.SEARCH&ssid=bosrc6rjs00000001603772808330,,,,,
4000,,Mi,,,16,,,,12MP + 2MP,,,,,,,,,,"Redmi Note 7 (Sapphire Blue, 32GB)","11,499",4.4,3GB,,,,,3GB RAM | 32GB ROM | Expandable Upto 256GB,16.0 cm (6.3 inch) Full HD+ Display,12MP + 2MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 660 AIE Processor,,,https://www.flipkart.com/redmi-note-7-sapphire-blue-32-gb/p/itmfdzvfcuthuhvk?pid=MOBFDXZ3TVHJFD8E&lid=LSTMOBFDXZ3TVHJFD8EEWMVYD&marketplace=FLIPKART&srno=b_13_309&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a6e1a6c5-257a-472a-8a92-e3b4652ccc25.MOBFDXZ3TVHJFD8E.SEARCH&ssid=vhtclrsyhc0000001603772808652,,,,,
3080,,Mi,,,13.97,,,,12MP + 12MP,,,,,,,,,,"Mi A1 (Rose Gold, 64GB)","12,500",4.4,4GB,,,,,4GB RAM | 64GB ROM | Expandable Upto 128GB,13.97 cm (5.5 inch) Full HD Display,12MP + 12MP | 5MP Front Camera,3080 mAh Li-polymer Battery,Qualcomm Snapdragon 625 64 bit Octa Core 2GHz Processor,,,https://www.flipkart.com/mi-a1-rose-gold-64-gb/p/itmf8mcdmqrcdxdg?pid=MOBEZ9H9JGAGA9MS&lid=LSTMOBEZ9H9JGAGA9MSSZZDQY&marketplace=FLIPKART&srno=b_13_310&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a6e1a6c5-257a-472a-8a92-e3b4652ccc25.MOBEZ9H9JGAGA9MS.SEARCH&ssid=vhtclrsyhc0000001603772808652,,,,,
3120,,Mi,,,12.7,,,,13MP,,,,,,,,,,"Redmi 4A (Dark Grey, 32GB)","6,999",4.4,3GB,,,,,3GB RAM | 32GB ROM | Expandable Upto 128GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3120 mAh Li-polymer Battery,Qualcomm Snapdragon 425 1.4 GHz Processor,,,https://www.flipkart.com/redmi-4a-dark-grey-32-gb/p/itmex8jcakg7tz6r?pid=MOBEWV2NZXYJFFHA&lid=LSTMOBEWV2NZXYJFFHAXDO6VD&marketplace=FLIPKART&srno=b_9_216&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=d26279e0-c640-4869-835e-661c20c9f85b.MOBEWV2NZXYJFFHA.SEARCH&ssid=jgn5pkas5c0000001603772808151,,,,,
3080,,Mi,,,13.97,,,,12MP + 12MP,,,,,,,,,,"Mi A1 (Red, 64GB)","14,999",4.4,4GB,,,,,4GB RAM | 64GB ROM | Expandable Upto 128GB,13.97 cm (5.5 inch) Full HD Display,12MP + 12MP | 5MP Front Camera,3080 mAh Li-polymer Battery,Qualcomm Snapdragon 625 64 bit Octa Core 2GHz Processor,,,https://www.flipkart.com/mi-a1-red-64-gb/p/itmfyzz63yhgvb6y?pid=MOBFYZZ5YZDDXZ4T&lid=LSTMOBFYZZ5YZDDXZ4TYJLGPV&marketplace=FLIPKART&srno=b_12_279&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=29658c43-97f1-4be0-a49d-ddb82e2da12e.MOBFYZZ5YZDDXZ4T.SEARCH&ssid=ien4v3689c0000001603772808799,,,,,
4000,,Mi,,,16,,,,48MP + 8MP + 2MP + 2MP,,,,,,,,,,"Redmi Note 8 (Neptune Blue, 128GB)","14,499",4.4,6GB,,,,,6GB RAM | 128GB ROM | Expandable Upto 512GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,4000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 665 Processor,,,https://www.flipkart.com/redmi-note-8-neptune-blue-128-gb/p/itm7f8d5a78ea3e3?pid=MOBFHGTDVHK5CFG5&lid=LSTMOBFHGTDVHK5CFG5LHFKM1&marketplace=FLIPKART&srno=b_8_191&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=286f2bf5-b313-4c33-9666-03cc2b4d6c21.MOBFHGTDVHK5CFG5.SEARCH&ssid=tr3sfw36800000001603772808149,,,,,
4000,,Mi,,,16.23,,,,48MP + 13MP + 8MP,,,,,,,,,,"Redmi K20 (Pearl White, 128GB)","19,999",4.5,6GB,,,,,6GB RAM | 128GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,,,https://www.flipkart.com/redmi-k20-pearl-white-128-gb/p/itm4adaa95cfa200?pid=MOBFK86VNWAYJ7MQ&lid=LSTMOBFK86VNWAYJ7MQHRHUFE&marketplace=FLIPKART&srno=b_7_168&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=91f9c46d-cff1-4e6d-b1e8-7b729da053c7.MOBFK86VNWAYJ7MQ.SEARCH&ssid=fukvkmdvo00000001603772808027,,,,,
4000,,Mi,,,14.83,,,,12MP + 5MP,,,,,,,,,,"Redmi 6 Pro (Rose Gold, 32GB)","11,399",4.3,3GB,,,,,3GB RAM | 32GB ROM | Expandable Upto 256GB,14.83 cm (5.84 inch) Full HD+ Display,12MP + 5MP | 5MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 625 Processor,,,https://www.flipkart.com/redmi-6-pro-rose-gold-32-gb/p/itmfdswrffgpqv7z?pid=MOBFDPHD7DEPCYFQ&lid=LSTMOBFDPHD7DEPCYFQOAUAHQ&marketplace=FLIPKART&srno=b_13_311&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a6e1a6c5-257a-472a-8a92-e3b4652ccc25.MOBFDPHD7DEPCYFQ.SEARCH&ssid=vhtclrsyhc0000001603772808652,,,,,
4100,,Mi,,,13.97,,,,13MP,,,,,,,,,,"Redmi Note 4 (Black, 32GB)","9,900",4.4,3GB,,,,,3GB RAM | 32GB ROM | Expandable Upto 128GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,4100 mAh Li-Polymer Battery,Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor,,,https://www.flipkart.com/redmi-note-4-black-32-gb/p/itmeqe4htst9587b?pid=MOBEQ98THNGR4FD5&lid=LSTMOBEQ98THNGR4FD5U8J2S4&marketplace=FLIPKART&srno=b_12_280&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=29658c43-97f1-4be0-a49d-ddb82e2da12e.MOBEQ98THNGR4FD5.SEARCH&ssid=ien4v3689c0000001603772808799,,,,,
3000,,Mi,,,12.7,,,,13MP,,,,,,,,,,"Redmi 5A (Grey, 16GB)","6,499",4.5,2GB,,,,,2GB RAM | 16GB ROM | Expandable Upto 128GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-polymer Battery,Qualcomm Snapdragon 425 Processor,,,https://www.flipkart.com/redmi-5a-grey-16-gb/p/itmf2fwcumw7ghwy?pid=MOBEZWXESCPGF3GZ&lid=LSTMOBEZWXESCPGF3GZGDVZWR&marketplace=FLIPKART&srno=b_8_192&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=286f2bf5-b313-4c33-9666-03cc2b4d6c21.MOBEZWXESCPGF3GZ.SEARCH&ssid=tr3sfw36800000001603772808149,,,,,
4000,,Mi,,,16.23,,,,48MP + 13MP + 8MP,,,,,,,,,,"Redmi K20 (Glacier Blue, 64GB)","18,999",4.5,6GB,,,,,6GB RAM | 64GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,,,https://www.flipkart.com/redmi-k20-glacier-blue-64-gb/p/itmfgfjtfu4zpcdh?pid=MOBFG7UYWMHNZ9AK&lid=LSTMOBFG7UYWMHNZ9AKKPQXBU&marketplace=FLIPKART&srno=b_12_281&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=29658c43-97f1-4be0-a49d-ddb82e2da12e.MOBFG7UYWMHNZ9AK.SEARCH&ssid=ien4v3689c0000001603772808799,,,,,
4000,,Mi,,,16,,,,48MP + 5MP,,,,,,,,,,"Redmi Note 7S (Ruby Red, 32GB)","9,999",4.4,3GB,,,,,3GB RAM | 32GB ROM | Expandable Upto 256GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor,,,https://www.flipkart.com/redmi-note-7s-ruby-red-32-gb/p/itmfgpbamgc77wkq?pid=MOBFGGJ89UPRVZMH&lid=LSTMOBFGGJ89UPRVZMHOZ5AIC&marketplace=FLIPKART&srno=b_12_282&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=29658c43-97f1-4be0-a49d-ddb82e2da12e.MOBFGGJ89UPRVZMH.SEARCH&ssid=ien4v3689c0000001603772808799,,,,,
4000,,Mi,,,14.83,,,,12MP + 5MP,,,,,,,,,,"Redmi 6 Pro (Red, 32GB)","9,999",4.3,3GB,,,,,3GB RAM | 32GB ROM | Expandable Upto 256GB,14.83 cm (5.84 inch) Full HD+ Display,12MP + 5MP | 5MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 625 Processor,,,https://www.flipkart.com/redmi-6-pro-red-32-gb/p/itmfdswrffgpqv7z?pid=MOBFBH5TJDMD4GZN&lid=LSTMOBFBH5TJDMD4GZNKNVRN5&marketplace=FLIPKART&srno=b_12_283&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=29658c43-97f1-4be0-a49d-ddb82e2da12e.MOBFBH5TJDMD4GZN.SEARCH&ssid=ien4v3689c0000001603772808799,,,,,
4000,,Mi,,,14.83,,,,12MP + 5MP,,,,,,,,,,"Redmi 6 Pro (Rose Gold, 64GB)","9,290",4.3,4GB,,,,,4GB RAM | 64GB ROM | Expandable Upto 256GB,14.83 cm (5.84 inch) Full HD+ Display,12MP + 5MP | 5MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 625 Processor,,,https://www.flipkart.com/redmi-6-pro-rose-gold-64-gb/p/itmfdswrffgpqv7z?pid=MOBFDPHB7QWGPJKZ&lid=LSTMOBFDPHB7QWGPJKZA4SIMJ&marketplace=FLIPKART&srno=b_12_284&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=29658c43-97f1-4be0-a49d-ddb82e2da12e.MOBFDPHB7QWGPJKZ.SEARCH&ssid=ien4v3689c0000001603772808799,,,,,
